pm25,aqi,co2,temperature,humidity,recommended_mode
55.13,119.53,1434.46,24.85,54.71,fresh_air
9.2,32.93,794.25,23.54,46.39,recirculation
138.77,244.22,1355.69,13.42,16.99,recirculation
137.98,208.16,1686.32,17.07,55.15,recirculation
41.49,82.19,776.31,15.14,10.0,fresh_air
101.02,115.21,1784.38,19.27,23.07,fresh_air
12.19,26.36,1036.54,27.5,47.74,fresh_air
15.73,72.85,536.22,18.37,53.7,recirculation
34.82,97.31,619.93,21.84,43.68,recirculation
36.57,78.72,2094.94,22.01,71.5,fresh_air
69.56,163.52,1882.35,29.18,56.47,fresh_air
214.05,260.99,709.05,21.38,46.51,recirculation
28.6,64.15,827.15,25.95,69.41,recirculation
52.71,109.56,1665.58,24.84,71.91,fresh_air
69.39,160.01,1102.92,27.88,57.18,fresh_air
113.37,155.98,478.82,27.66,39.15,recirculation
23.34,60.11,1284.91,23.86,42.3,fresh_air
12.84,47.29,1857.4,24.24,12.82,fresh_air
73.61,116.77,820.36,23.0,49.41,recirculation
183.03,269.53,550.15,23.91,35.3,recirculation
194.14,295.83,1134.04,25.23,45.39,recirculation
16.17,67.68,983.87,20.83,53.65,fresh_air
91.73,152.67,986.95,28.91,22.23,fresh_air
76.59,149.39,799.66,24.06,32.31,recirculation
12.4,30.69,2411.62,20.04,42.9,fresh_air
5.0,46.2,1530.98,22.03,49.26,fresh_air
22.32,57.3,667.09,32.29,43.09,fresh_air
47.21,138.91,597.79,26.86,46.21,recirculation
178.8,230.0,1320.75,28.51,40.11,recirculation
118.15,172.02,1367.46,19.52,29.71,fresh_air
115.02,180.43,1225.93,21.04,42.51,fresh_air
53.29,88.24,924.53,21.07,47.02,recirculation
35.24,98.61,1824.03,24.79,45.65,fresh_air
41.69,66.4,639.44,20.93,36.58,recirculation
94.09,153.35,902.27,21.9,55.86,recirculation
28.29,78.04,934.63,22.43,59.54,recirculation
114.75,148.31,1219.44,20.59,41.13,fresh_air
52.99,69.35,942.9,23.23,27.94,fresh_air
40.76,118.86,1185.23,28.79,67.8,fresh_air
45.51,97.11,876.66,17.49,55.4,fresh_air
21.6,20.0,424.13,25.49,36.63,recirculation
44.05,37.25,420.0,29.93,53.89,recirculation
32.26,45.47,1076.15,23.21,64.95,fresh_air
49.79,107.24,1305.66,21.73,74.21,fresh_air
18.2,49.45,1689.6,27.97,53.51,fresh_air
112.15,169.37,2078.16,19.77,64.84,fresh_air
23.75,49.77,1223.22,23.9,33.07,fresh_air
47.49,81.32,2142.02,19.53,49.5,fresh_air
35.38,73.42,1361.3,15.96,45.31,fresh_air
30.74,74.0,1657.57,23.35,54.8,fresh_air
24.64,66.97,938.58,18.57,72.56,fresh_air
28.79,54.04,2224.01,23.95,53.5,fresh_air
22.35,76.26,525.77,28.79,36.87,recirculation
76.37,103.25,1108.56,31.97,32.31,fresh_air
40.09,72.76,420.0,24.4,73.04,fresh_air
44.24,80.18,1520.21,28.38,57.19,fresh_air
47.09,124.27,865.96,25.72,56.27,recirculation
47.58,100.99,654.66,22.35,45.19,recirculation
25.15,49.38,1874.92,23.09,21.75,fresh_air
33.08,96.07,1338.24,30.99,36.18,fresh_air
14.92,87.7,1373.63,19.49,55.42,fresh_air
38.48,91.46,681.68,29.95,33.55,recirculation
16.34,72.09,737.91,26.31,44.97,recirculation
5.0,47.72,527.98,19.8,41.0,recirculation
103.8,171.54,1043.3,25.34,10.0,fresh_air
127.44,200.69,1765.8,33.17,45.15,recirculation
28.39,43.44,420.0,30.6,37.42,fresh_air
33.89,74.9,886.2,21.8,47.05,recirculation
40.03,77.53,1642.84,29.77,77.95,fresh_air
187.06,254.97,1110.42,24.43,74.75,recirculation
35.81,67.45,1472.06,23.29,54.27,fresh_air
24.75,56.81,763.11,29.16,54.68,recirculation
140.0,253.01,1376.43,27.18,56.94,recirculation
94.49,141.22,861.71,16.72,62.21,fresh_air
43.48,58.97,1047.09,25.97,56.36,fresh_air
179.44,257.43,719.72,23.23,53.94,recirculation
34.11,49.01,1039.38,24.16,59.96,fresh_air
145.62,250.64,481.54,31.96,35.02,recirculation
28.05,78.56,739.86,29.15,79.25,fresh_air
29.01,75.35,545.85,28.2,72.26,fresh_air
56.69,83.14,702.71,30.58,41.83,fresh_air
13.05,46.43,1776.24,33.64,24.22,fresh_air
16.48,38.25,700.8,22.07,66.94,recirculation
42.43,71.61,1753.62,16.77,40.29,fresh_air
60.88,104.58,1254.49,23.53,57.47,fresh_air
6.01,45.18,852.83,31.93,32.04,fresh_air
37.99,105.35,1118.38,16.64,81.17,fresh_air
17.6,37.51,998.08,23.9,29.81,fresh_air
8.64,57.14,890.27,23.76,50.97,recirculation
45.65,90.3,1055.08,25.24,20.29,fresh_air
22.86,72.21,1338.38,19.86,49.42,fresh_air
40.22,80.17,694.31,12.13,67.01,fresh_air
100.23,129.72,1749.5,18.07,65.92,fresh_air
5.0,20.0,595.34,29.72,44.04,recirculation
32.07,69.69,1118.55,19.77,65.94,fresh_air
12.69,42.66,1153.64,21.85,35.66,fresh_air
31.78,67.0,720.37,33.05,46.05,fresh_air
77.21,194.67,420.0,20.84,46.33,recirculation
29.62,48.07,684.56,25.47,56.94,recirculation
55.59,106.79,1646.41,20.47,82.02,fresh_air
126.01,226.71,842.65,28.37,60.11,recirculation
37.57,74.34,906.89,25.38,32.97,recirculation
115.34,286.35,723.93,20.93,59.26,recirculation
78.79,288.17,1454.7,25.3,37.43,recirculation
157.23,261.29,1994.56,32.29,55.44,recirculation
18.47,36.78,1012.48,20.73,72.51,fresh_air
24.25,38.51,901.36,21.88,26.48,fresh_air
143.13,316.21,1407.17,25.8,56.85,recirculation
30.74,95.75,979.23,26.66,59.47,fresh_air
56.85,118.2,2012.41,26.93,70.46,fresh_air
21.97,29.62,957.0,20.36,60.16,fresh_air
20.14,28.11,1065.79,21.71,51.4,fresh_air
8.09,35.97,1160.34,24.93,56.02,fresh_air
86.12,183.99,968.19,29.43,39.71,recirculation
150.48,193.83,1093.56,22.97,44.57,recirculation
34.34,73.38,649.06,23.9,31.3,recirculation
73.87,151.57,746.86,19.59,70.82,fresh_air
31.5,70.36,1885.75,32.01,56.3,fresh_air
10.5,66.68,828.22,24.66,37.17,recirculation
40.17,103.29,567.83,26.63,59.82,recirculation
136.91,133.29,566.27,24.13,66.23,recirculation
66.95,132.65,1830.74,24.37,63.9,fresh_air
53.02,70.95,420.0,17.55,37.01,fresh_air
56.53,100.7,2134.47,14.75,10.0,fresh_air
10.55,20.0,1463.26,29.38,55.54,fresh_air
5.0,57.14,1327.16,24.34,37.58,fresh_air
57.82,102.53,605.66,31.42,39.59,fresh_air
61.22,168.82,1607.72,18.63,63.3,fresh_air
52.96,104.59,479.21,20.12,65.59,recirculation
50.11,107.68,1081.02,28.57,74.43,fresh_air
46.26,112.51,548.66,31.48,67.31,fresh_air
31.25,62.29,1426.05,21.33,74.49,fresh_air
11.54,50.13,812.56,26.89,69.31,recirculation
105.88,98.51,925.7,29.24,85.12,fresh_air
67.62,148.51,1032.44,30.82,68.56,fresh_air
53.79,65.46,772.41,31.96,31.95,fresh_air
25.16,58.76,869.41,22.05,84.75,fresh_air
178.04,214.74,1164.89,29.34,50.88,recirculation
43.75,109.19,510.43,34.35,35.6,fresh_air
32.74,50.97,470.27,23.93,42.3,recirculation
26.06,41.51,1028.8,29.9,63.49,fresh_air
41.49,78.92,1481.19,25.25,15.77,fresh_air
168.8,230.0,420.0,17.13,67.78,recirculation
18.84,20.0,1537.43,29.93,48.62,fresh_air
37.02,84.36,1185.49,29.37,56.48,fresh_air
96.26,171.68,1994.93,24.42,42.98,fresh_air
29.71,65.82,709.51,10.0,34.68,fresh_air
17.4,59.83,1037.19,25.89,59.24,fresh_air
98.74,121.86,1143.13,24.91,67.17,recirculation
14.87,33.94,611.72,23.85,82.84,fresh_air
37.66,47.06,879.77,26.62,59.89,recirculation
8.43,35.85,1003.9,25.12,43.57,fresh_air
71.8,128.18,890.04,26.91,32.2,recirculation
137.43,215.62,1485.52,22.85,75.61,recirculation
39.69,99.02,514.3,38.03,78.01,fresh_air
51.89,139.75,1004.05,27.35,49.69,fresh_air
152.37,215.74,1283.75,26.33,27.32,recirculation
33.07,88.61,1477.51,26.12,36.96,fresh_air
26.55,36.91,1099.2,28.98,58.84,fresh_air
24.55,67.11,1775.34,28.39,54.95,fresh_air
73.38,148.89,1886.25,23.52,22.75,fresh_air
16.94,73.08,1026.95,28.26,58.86,fresh_air
17.19,38.13,1038.99,24.75,28.04,fresh_air
54.69,111.6,1248.83,32.24,68.96,fresh_air
51.58,132.03,851.15,28.72,52.92,recirculation
25.52,62.09,902.63,21.31,43.51,recirculation
84.01,136.82,1102.34,40.0,84.76,fresh_air
89.99,271.17,1357.36,14.96,54.95,recirculation
11.09,20.0,512.83,26.74,68.55,recirculation
65.61,134.81,988.24,21.01,51.13,fresh_air
45.85,107.47,1877.5,34.09,64.88,fresh_air
40.15,95.62,546.04,25.09,46.01,recirculation
46.07,97.14,990.14,28.17,75.57,fresh_air
37.16,81.2,1232.09,22.85,73.77,fresh_air
28.59,64.77,436.27,20.93,42.96,recirculation
5.74,20.0,1125.8,22.69,59.07,fresh_air
33.26,120.87,1097.52,22.59,37.67,fresh_air
66.91,75.46,755.93,20.77,21.07,fresh_air
154.43,243.79,1338.53,25.16,52.9,recirculation
28.28,62.2,774.64,25.68,55.19,recirculation
89.83,172.59,883.38,19.72,48.46,recirculation
85.4,151.42,1800.34,16.87,29.06,fresh_air
20.0,23.01,420.0,25.34,54.26,recirculation
64.48,130.86,878.74,20.65,37.08,recirculation
99.4,124.72,876.7,27.14,37.56,recirculation
110.13,239.67,2238.76,26.37,31.05,fresh_air
19.64,29.42,538.71,30.76,46.47,fresh_air
66.11,125.45,760.8,28.29,59.14,recirculation
68.21,122.81,618.63,35.52,55.83,fresh_air
113.82,179.99,591.05,37.33,37.67,fresh_air
97.98,192.72,1153.12,16.44,51.92,fresh_air
77.57,163.37,866.93,14.55,62.42,fresh_air
16.88,67.79,715.55,29.9,45.83,recirculation
21.29,53.41,725.36,26.17,50.88,recirculation
32.14,48.32,1632.58,23.67,68.75,fresh_air
49.76,80.28,736.81,27.03,32.15,recirculation
17.76,67.17,531.24,22.84,66.18,recirculation
70.23,93.96,792.73,21.02,72.67,fresh_air
18.81,59.7,766.61,21.67,46.89,recirculation
55.23,119.7,1201.72,23.14,45.2,fresh_air
169.09,265.11,1423.73,27.63,64.46,recirculation
14.8,54.08,922.37,21.91,47.39,recirculation
176.77,230.0,1171.56,22.76,17.06,recirculation
59.45,105.5,1472.86,26.45,48.62,fresh_air
89.37,120.41,1421.24,23.15,56.59,fresh_air
10.74,24.74,2060.37,22.06,84.07,fresh_air
64.12,78.42,585.94,26.19,31.67,recirculation
10.19,49.32,622.24,19.11,46.22,recirculation
121.45,169.16,584.56,25.31,63.68,recirculation
18.52,60.69,1134.83,25.74,49.16,fresh_air
60.65,110.4,1808.27,20.28,28.6,fresh_air
42.42,92.91,922.32,38.28,81.51,fresh_air
30.49,92.8,1379.21,32.28,47.0,fresh_air
64.78,189.77,1822.93,21.3,65.28,fresh_air
96.64,164.33,1043.62,30.4,30.46,fresh_air
36.81,63.02,995.31,13.76,48.31,fresh_air
120.94,242.75,2105.03,22.23,34.84,fresh_air
29.55,84.66,1135.38,18.31,22.21,fresh_air
38.07,82.71,1163.0,28.2,33.44,fresh_air
100.0,151.41,1208.37,19.87,16.58,fresh_air
8.08,23.91,707.26,23.71,71.33,fresh_air
12.75,82.34,1184.55,20.52,53.47,fresh_air
32.23,118.45,576.99,23.08,66.34,recirculation
41.02,97.48,619.69,31.87,63.0,fresh_air
5.52,38.98,749.04,23.54,58.36,recirculation
87.43,199.2,420.0,33.07,45.5,fresh_air
43.11,71.86,799.33,22.34,56.86,recirculation
31.05,47.66,727.93,30.41,70.06,fresh_air
41.88,118.51,1692.42,17.01,51.16,fresh_air
91.04,99.04,1813.55,22.77,76.62,fresh_air
55.02,149.11,676.01,21.69,29.01,fresh_air
38.65,87.79,1381.65,30.61,27.5,fresh_air
64.58,86.52,1230.0,24.8,63.83,fresh_air
27.82,64.27,1246.35,15.02,38.54,fresh_air
10.42,21.7,646.2,18.37,78.61,fresh_air
57.62,147.64,672.86,19.65,68.72,recirculation
26.34,85.32,566.57,28.02,72.23,fresh_air
11.39,50.03,929.73,27.46,62.38,recirculation
113.89,157.16,1615.25,22.71,37.1,fresh_air
16.67,20.0,912.75,21.64,26.77,fresh_air
25.15,75.09,1193.52,37.28,49.63,fresh_air
42.76,107.56,1690.44,19.14,29.01,fresh_air
24.35,86.73,1876.75,25.97,72.19,fresh_air
114.71,255.03,2005.6,25.6,59.37,fresh_air
31.07,40.08,792.26,22.82,48.93,recirculation
15.63,38.36,1190.65,15.89,69.48,fresh_air
100.42,159.48,1041.11,24.44,56.51,recirculation
35.31,85.01,1727.31,31.62,29.52,fresh_air
45.31,99.82,1029.33,18.26,69.96,fresh_air
51.14,105.37,563.83,26.64,69.48,recirculation
65.8,157.0,951.42,28.41,52.18,fresh_air
43.66,74.55,913.35,25.38,41.6,recirculation
34.57,59.4,896.15,26.59,68.28,recirculation
45.44,79.3,682.35,16.4,41.72,fresh_air
22.72,51.69,1169.22,27.83,56.21,fresh_air
145.55,230.59,1827.11,24.28,60.35,recirculation
71.21,145.21,571.31,19.06,38.4,recirculation
21.13,52.72,1047.32,27.53,63.63,fresh_air
16.99,32.85,420.0,16.97,49.63,fresh_air
43.64,114.03,1033.84,25.22,42.36,fresh_air
22.86,57.95,420.0,22.35,63.49,recirculation
50.82,130.74,723.51,22.07,34.8,recirculation
132.0,173.98,2078.8,24.74,62.17,fresh_air
18.75,51.27,803.94,20.95,22.25,fresh_air
46.93,91.21,1078.09,26.2,54.0,fresh_air
20.77,55.25,420.0,24.24,50.61,recirculation
100.61,150.87,766.54,21.35,42.44,recirculation
121.58,187.79,1016.46,29.75,55.45,recirculation
21.6,67.25,1271.07,24.88,48.89,fresh_air
35.8,66.19,972.26,26.71,64.77,fresh_air
80.3,158.9,553.92,30.09,57.84,fresh_air
51.52,99.14,737.46,30.02,56.34,fresh_air
145.95,238.7,1953.58,26.49,54.09,recirculation
62.74,113.74,1573.59,22.7,43.39,fresh_air
38.48,117.69,1253.44,17.85,45.77,fresh_air
76.38,164.69,790.56,24.89,53.48,recirculation
15.05,20.0,798.87,28.71,47.57,recirculation
28.1,56.25,1271.49,25.52,65.56,fresh_air
37.43,57.69,420.0,10.0,51.31,fresh_air
14.57,20.0,1203.08,27.74,55.26,fresh_air
23.48,72.69,1221.19,28.01,30.36,fresh_air
79.89,161.71,760.9,22.7,63.21,recirculation
21.08,46.36,833.15,18.21,70.79,fresh_air
22.72,51.16,896.54,26.7,35.4,recirculation
43.35,84.08,1635.42,21.05,73.05,fresh_air
82.91,114.84,862.31,29.47,59.77,recirculation
28.5,54.59,1144.43,18.55,63.68,fresh_air
17.11,22.35,704.47,23.75,56.36,recirculation
35.76,98.29,792.56,23.32,48.7,recirculation
96.05,75.13,863.26,20.45,46.09,recirculation
177.6,295.31,1219.12,25.31,60.91,recirculation
89.58,171.18,807.03,29.63,65.86,recirculation
23.89,77.93,1090.89,29.37,49.05,fresh_air
24.92,84.5,651.91,27.11,79.02,fresh_air
21.93,47.04,860.02,16.71,47.24,fresh_air
28.25,54.0,1964.22,18.26,30.48,fresh_air
107.1,250.04,645.64,24.71,25.9,recirculation
52.5,123.99,1144.81,23.85,26.37,fresh_air
28.24,40.61,878.95,21.86,44.21,recirculation
23.48,37.7,817.07,32.19,46.75,fresh_air
49.55,56.46,420.0,24.46,59.56,recirculation
34.32,91.68,1413.19,26.33,49.6,fresh_air
124.18,225.82,1304.56,28.25,61.81,recirculation
78.84,128.37,1827.66,14.65,26.18,fresh_air
154.07,149.24,1698.31,35.14,50.19,recirculation
42.29,72.16,1152.82,10.0,66.41,fresh_air
23.66,51.03,906.55,21.39,69.92,recirculation
73.45,85.77,827.03,19.95,28.56,fresh_air
35.65,84.52,1177.39,22.78,35.76,fresh_air
31.18,85.8,629.19,27.45,47.46,recirculation
100.53,175.69,1516.45,21.66,60.94,fresh_air
49.88,107.39,1050.66,20.29,49.71,fresh_air
42.62,117.02,931.43,29.96,50.12,recirculation
10.12,20.0,774.54,25.56,46.27,recirculation
31.29,40.83,603.56,38.99,80.01,fresh_air
12.21,32.94,1321.6,23.74,50.03,fresh_air
22.18,25.97,1024.28,26.2,77.58,fresh_air
11.51,39.02,948.56,25.29,53.81,recirculation
72.29,59.75,752.66,21.32,50.3,recirculation
38.41,48.06,869.85,33.9,39.81,fresh_air
36.07,117.65,902.83,18.91,57.9,recirculation
29.81,60.91,1842.96,26.12,41.76,fresh_air
20.88,22.83,1050.93,27.27,52.04,fresh_air
67.53,103.79,656.56,28.26,50.11,recirculation
22.25,43.48,478.68,26.87,54.55,recirculation
36.17,104.92,881.91,17.31,70.79,fresh_air
35.66,67.51,420.0,30.67,55.63,fresh_air
66.46,126.81,775.85,27.84,51.33,recirculation
134.39,183.41,727.61,29.97,71.97,recirculation
90.32,143.33,2098.75,22.14,33.02,fresh_air
22.09,73.13,1375.48,23.46,86.48,fresh_air
17.42,47.56,1210.72,25.67,50.7,fresh_air
83.74,122.27,1451.29,29.33,77.91,fresh_air
13.25,56.76,799.4,19.06,39.84,recirculation
81.8,171.08,950.43,19.15,69.61,recirculation
44.43,95.12,492.14,18.41,40.14,recirculation
25.17,34.4,1119.19,23.54,56.38,fresh_air
107.96,224.31,870.78,22.57,46.3,recirculation
51.73,122.6,844.02,17.83,56.33,fresh_air
8.81,25.58,420.0,24.64,46.71,recirculation
106.85,235.89,879.19,23.59,38.95,recirculation
96.78,141.75,1457.17,29.08,46.2,fresh_air
24.94,95.78,798.57,32.66,71.58,fresh_air
95.25,121.23,1819.08,22.91,78.55,fresh_air
37.9,92.57,2354.48,21.0,31.96,fresh_air
23.7,52.76,693.32,26.78,65.34,recirculation
64.51,153.44,1274.73,24.04,37.52,fresh_air
99.27,172.55,871.78,22.97,60.41,recirculation
9.48,41.76,872.93,12.05,70.18,fresh_air
101.07,136.58,1313.85,22.0,58.63,fresh_air
94.37,188.55,1429.88,23.24,75.94,fresh_air
56.64,76.1,420.0,27.46,38.4,recirculation
33.74,47.9,811.77,26.2,58.55,recirculation
39.65,130.41,505.37,31.85,67.63,fresh_air
68.98,120.31,1282.85,26.9,40.99,fresh_air
23.9,89.57,1272.38,34.46,53.08,fresh_air
148.53,268.68,1081.5,22.68,45.98,recirculation
60.92,124.0,798.0,19.54,54.55,recirculation
154.7,203.16,1503.94,21.55,30.25,recirculation
28.39,52.71,689.03,20.99,57.72,recirculation
17.41,81.17,2098.26,12.99,30.28,fresh_air
140.0,230.0,680.03,19.66,68.11,recirculation
29.98,81.18,420.0,30.89,57.19,fresh_air
16.96,43.17,1127.84,25.58,76.78,fresh_air
18.79,65.0,1250.13,22.38,59.36,fresh_air
98.57,208.76,1291.4,25.71,45.73,fresh_air
40.79,88.79,1129.97,15.6,38.82,fresh_air
147.62,276.11,1172.4,25.21,53.34,recirculation
13.97,30.91,873.76,29.49,49.58,recirculation
18.95,67.39,420.0,23.48,66.61,recirculation
8.23,42.6,867.25,16.38,37.0,fresh_air
34.3,58.37,1021.61,16.19,50.44,fresh_air
18.23,55.08,824.83,29.5,67.85,recirculation
36.02,82.98,812.98,19.63,70.52,fresh_air
46.57,84.76,609.33,24.01,91.02,fresh_air
98.9,154.59,599.55,34.18,39.04,fresh_air
23.01,62.34,1337.92,11.13,40.69,fresh_air
86.24,145.47,1914.95,22.96,32.13,fresh_air
140.0,230.0,859.31,19.54,75.85,recirculation
59.64,123.55,933.2,19.55,26.94,fresh_air
35.37,74.31,604.98,22.06,29.83,fresh_air
117.76,103.8,1559.74,26.74,41.11,fresh_air
91.84,132.82,1317.51,29.55,68.51,fresh_air
54.03,168.4,462.4,20.34,38.73,recirculation
18.49,23.1,980.61,19.66,51.71,fresh_air
34.71,68.78,1000.15,26.06,64.26,fresh_air
35.15,71.15,997.18,26.18,48.38,fresh_air
67.24,179.85,1287.13,25.03,55.91,fresh_air
74.58,112.36,1389.36,25.19,73.12,fresh_air
15.92,55.17,799.29,23.52,46.55,recirculation
106.74,147.61,1893.74,24.42,39.27,fresh_air
45.06,105.78,1393.98,23.22,56.59,fresh_air
32.94,102.02,695.65,28.6,60.36,recirculation
69.96,168.24,930.41,33.58,51.55,fresh_air
23.62,51.5,1034.59,24.77,64.05,fresh_air
33.46,82.11,916.4,23.97,47.18,recirculation
10.09,20.0,1387.02,25.1,51.79,fresh_air
15.29,47.5,1183.05,13.01,79.38,fresh_air
18.58,35.56,741.46,27.29,54.02,recirculation
26.28,61.58,640.96,25.9,72.59,fresh_air
73.56,83.03,941.52,22.19,55.17,recirculation
42.52,102.63,968.71,27.88,45.75,fresh_air
108.74,80.56,1650.74,24.08,57.39,fresh_air
181.95,290.27,1287.37,19.83,64.12,recirculation
17.88,25.65,709.86,25.51,60.84,recirculation
84.21,136.23,1997.67,25.02,60.06,fresh_air
28.86,93.04,817.23,35.21,51.5,fresh_air
81.91,114.56,1499.6,27.58,15.1,fresh_air
26.35,88.41,814.47,23.53,67.85,recirculation
26.14,96.24,1154.59,21.97,56.14,fresh_air
50.53,93.49,1164.67,24.01,49.7,fresh_air
37.99,116.36,2032.5,25.56,59.72,fresh_air
127.75,187.02,1266.37,26.08,76.98,recirculation
49.87,122.69,633.17,25.3,69.79,recirculation
140.0,287.71,1360.56,23.61,63.47,recirculation
34.53,61.54,1782.38,20.67,20.83,fresh_air
18.46,63.51,741.27,21.1,39.4,recirculation
140.0,257.82,1230.19,34.66,16.59,recirculation
101.46,115.47,720.74,27.28,58.87,recirculation
122.1,163.25,2061.88,19.15,65.52,fresh_air
25.37,66.31,1244.35,18.11,56.32,fresh_air
26.44,76.13,1506.3,27.32,59.46,fresh_air
11.5,44.78,1011.26,18.96,29.95,fresh_air
5.0,37.83,1063.37,17.57,42.1,fresh_air
22.38,62.37,1539.88,19.53,38.44,fresh_air
140.0,260.6,667.0,26.33,47.71,recirculation
99.3,125.57,1232.46,16.46,36.31,fresh_air
54.46,113.4,1388.71,17.77,74.58,fresh_air
16.18,20.0,1135.77,26.31,31.77,fresh_air
185.86,250.15,828.8,23.04,47.24,recirculation
100.25,231.3,860.64,21.01,22.89,recirculation
16.88,38.91,1058.18,21.87,54.15,fresh_air
124.99,213.81,1391.07,17.68,49.97,recirculation
41.6,108.02,1109.03,26.08,45.0,fresh_air
142.99,243.73,921.93,20.53,36.94,recirculation
41.96,83.09,719.12,21.7,50.03,recirculation
91.17,154.32,1329.0,25.49,42.38,fresh_air
156.28,147.75,1682.81,22.9,48.08,recirculation
53.32,91.13,916.5,20.97,77.4,fresh_air
68.57,163.45,1148.56,15.45,52.41,fresh_air
100.25,178.41,1573.32,25.58,57.46,fresh_air
18.59,58.95,1120.87,24.34,43.5,fresh_air
85.5,128.17,713.8,21.78,39.02,recirculation
140.0,250.68,1895.54,19.54,49.68,recirculation
17.69,60.95,1957.18,24.05,85.05,fresh_air
157.96,307.27,1197.44,26.07,45.98,recirculation
13.91,45.35,1321.42,24.42,55.06,fresh_air
208.59,284.07,1432.0,31.04,38.4,recirculation
53.99,140.44,1058.46,27.03,11.43,fresh_air
25.48,94.29,481.84,23.54,38.94,recirculation
54.2,143.15,971.77,27.17,83.33,fresh_air
36.86,76.18,580.43,24.21,58.34,recirculation
48.11,60.36,1467.91,24.19,72.97,fresh_air
65.66,161.74,1647.76,29.57,45.13,fresh_air
13.8,53.72,1910.86,20.14,17.0,fresh_air
26.7,72.63,635.41,24.1,34.48,recirculation
25.52,51.27,966.03,29.12,55.56,fresh_air
93.73,101.63,725.56,25.33,53.33,recirculation
6.13,20.0,610.21,22.41,49.85,recirculation
88.28,189.58,1406.82,16.66,42.58,fresh_air
6.9,57.99,1137.37,14.24,63.16,fresh_air
68.09,173.18,949.84,32.93,42.98,fresh_air
48.91,161.84,1494.81,25.33,54.31,fresh_air
97.44,106.02,779.19,21.49,52.73,recirculation
64.18,137.48,1805.18,25.5,44.84,fresh_air
39.32,131.58,1481.2,24.18,65.52,fresh_air
10.37,20.0,2039.8,33.38,32.38,fresh_air
10.2,35.17,1489.44,19.95,76.23,fresh_air
35.83,110.76,907.6,17.92,65.57,fresh_air
140.0,230.0,1624.5,14.95,64.29,recirculation
40.46,140.44,1142.54,11.74,57.32,fresh_air
43.02,80.77,981.0,28.39,29.87,fresh_air
17.14,29.06,1054.2,19.76,65.35,fresh_air
20.56,79.48,749.83,26.3,62.67,recirculation
36.56,59.89,540.25,28.11,51.92,recirculation
92.87,101.14,1527.37,24.07,44.81,fresh_air
113.81,135.75,1232.22,22.72,29.5,fresh_air
103.81,225.57,691.57,24.57,62.14,recirculation
37.65,98.05,670.71,22.21,66.61,recirculation
22.84,68.26,1177.47,29.18,40.49,fresh_air
213.77,234.07,741.12,32.07,39.32,recirculation
48.66,129.89,753.25,30.23,67.37,fresh_air
13.87,123.48,762.98,14.75,41.01,fresh_air
15.85,60.36,843.1,22.12,74.91,fresh_air
7.62,33.71,450.85,33.04,19.02,fresh_air
36.15,57.1,719.77,25.99,44.59,recirculation
91.3,103.26,919.9,16.57,50.63,fresh_air
93.49,182.0,918.04,16.5,44.59,fresh_air
24.71,51.79,1161.08,29.62,65.77,fresh_air
50.48,108.54,1338.24,21.6,62.4,fresh_air
155.13,308.5,1831.52,17.6,65.23,recirculation
35.75,107.29,1097.81,19.25,52.58,fresh_air
78.19,133.13,1257.04,25.68,43.61,fresh_air
30.48,48.69,698.0,20.46,49.87,recirculation
60.04,152.83,864.65,25.04,44.04,recirculation
77.54,156.6,1012.25,19.79,70.53,fresh_air
74.01,116.69,1073.7,20.79,48.16,fresh_air
212.11,414.84,1326.29,30.12,48.72,recirculation
17.93,70.79,828.49,25.71,37.03,recirculation
37.95,37.78,1064.58,22.56,71.57,fresh_air
74.13,114.38,1987.42,21.76,51.91,fresh_air
157.36,260.07,1615.38,30.3,48.18,recirculation
14.38,58.57,851.68,26.54,71.7,fresh_air
60.67,116.89,959.63,28.93,42.86,fresh_air
33.65,61.93,637.03,21.49,45.54,recirculation
27.95,82.86,1207.61,24.22,46.77,fresh_air
30.08,62.78,926.84,25.73,31.57,recirculation
67.71,126.41,995.15,28.6,71.53,fresh_air
13.34,20.0,492.22,23.59,39.33,recirculation
79.27,152.76,1339.39,21.49,42.01,fresh_air
33.89,94.1,923.25,25.72,40.14,recirculation
83.16,102.07,626.08,24.22,33.23,recirculation
24.53,80.61,972.82,26.46,38.26,fresh_air
39.95,79.26,780.07,25.34,53.46,recirculation
173.99,302.27,671.91,23.13,47.82,recirculation
6.87,57.57,873.83,25.93,50.67,recirculation
91.05,151.31,1448.3,22.43,82.95,fresh_air
35.56,107.03,639.38,21.12,47.82,recirculation
71.08,144.52,796.92,26.34,58.47,recirculation
84.8,154.23,981.6,20.24,37.7,fresh_air
16.43,33.81,661.86,21.82,49.12,recirculation
94.97,176.39,428.98,21.45,53.83,recirculation
68.91,89.64,460.49,17.06,37.47,fresh_air
37.88,60.29,751.31,21.63,52.84,recirculation
100.63,134.1,517.21,30.56,41.79,fresh_air
122.27,182.84,769.59,25.36,43.08,recirculation
22.67,71.79,1292.89,24.06,50.24,fresh_air
66.52,116.75,501.56,19.99,22.39,fresh_air
165.35,237.0,1096.58,37.79,63.83,recirculation
62.4,189.99,2133.55,21.37,80.25,fresh_air
17.58,79.85,966.11,21.19,52.38,fresh_air
26.99,77.96,764.39,27.32,59.32,recirculation
21.64,78.12,1371.48,25.67,65.13,fresh_air
15.56,55.56,1568.26,10.0,42.78,fresh_air
30.95,93.32,1300.9,23.32,63.0,fresh_air
